"user_1","user_2","location_score"
2136,2211,0.2
2136,2616,0.19923408990476651
2136,2216,0.151937045165368
2136,3523,0.09233296012895287
2136,3384,0.2
2136,3146,0.10015413912986598
2136,3146,0.10015413912986598
2136,2878,0.15324997962931283
2136,2878,0.1532499796293128
2136,3272,0.2
2136,2694,0.19998070732082732
2136,3205,0.16147142213473642
2136,2710,0.19028977680301282
2136,2342,0.1099551167704586
2136,3055,0.19999999999999993
2136,3066,0.19999999999999993
2136,2457,0.09124531658683861
2136,2457,0.0912453165868386
2136,2692,0.06194027050227618
2136,2692,0.061940270502276164
2136,3661,0.1978942605873529
2136,3709,0.18550946612616445
2136,3695,0.19999999999999993
2136,3695,0.1666666699999999
2136,3739,0.19028977680301282
2136,3739,0.15857481717400695
2136,3747,0.1924236567271962
2727,3523,0.16055949601426442
2727,3146,0.20000000000000007
2727,3739,0.2
2727,3747,0.2
3523,3577,0.16666667000000002
3523,3661,0.16666667
3523,3709,0.12639656902532176
3523,3739,0.16666667
3523,3827,0.001797488241488102
2753,3743,0.18001619457525808
2780,3055,0.16430984364176443
446,970,0.2000000000000001
446,538,0.03185784818182351
446,1526,0.2000000000000001
446,1232,0.19999273703872433
446,2211,0.2
446,2616,0.2000000000000001
446,2710,0.2
446,3055,0.2000000000000001
3369,3747,0.16666667
3514,3747,0.16666667
2676,2741,0.0008351103861304
2723,3424,0.18766238508404734
2723,3720,0.1999999999999999
2684,3657,0.10669788485984162
3384,3695,0.16666667
1935,3055,0.19999999999999996
1935,3709,0.05383500443054906
2971,3416,0.2
3146,3523,0.0318294478368928
3146,3523,0.026524540394568127
3146,3384,0.0718442720049805
3146,3205,0.03569733594346871
3146,3653,0.19999999999999996
3146,3653,0.16666666999999996
3146,3661,0.067955543234275
3146,3661,0.056629620494488206
3146,3709,0.06927151285535213
3146,3709,0.057726261867318676
3146,3695,0.20000000000000007
3146,3695,0.16666667000000002
3146,3706,0.06955732900050453
3146,3706,0.0579644419930426
3146,3739,0.002212294329831346
3146,3739,0.0026547531427025535
3146,3743,0.11495877306542182
3146,3713,0.1271229051235872
3305,3706,0.09016071191261292
3305,3743,0.14703392527456866
3305,3713,0.052212262481045775
3342,3523,0.16666667
3494,3835,0.16666667
3424,3657,0.1193825933665559
2878,3523,0.14238106305283646
2878,3146,0.06601757750048097
2878,3146,0.06601757750048098
2878,3205,0.20000000000000007
2878,3055,0.1999921443188866
2878,3066,0.19822572889180473
2878,3661,0.2
2878,3709,0.19979685203821285
2878,3695,0.2000000000000001
2878,3739,0.2
2878,3739,0.16666667
2878,3747,0.2
2878,3311,0.0025239623480958666
2703,3296,0.2
3462,3777,0.1203149046872719
3462,3749,0.019159892930285027
3462,3816,0.16666667000000002
3462,3835,0.16666667000000002
3462,3835,0.16666667000000002
3462,3833,0.16666667000000002
3462,3833,0.16666667000000002
2969,3747,0.16088697939832
3272,3523,0.16666667
3079,3494,0.2
3079,3462,0.16666667000000002
3079,3835,0.1434307592759857
2694,2878,0.12487629812802706
3205,3523,0.16666667000000002
3205,3342,0.16666667
3205,3661,0.12336515168551741
2960,3743,0.19978107525081706
2710,3272,0.023446820947904384
2710,3055,0.2
2710,3066,0.2
2710,3695,0.16666667
2916,3064,0.19999999999999996
2916,3787,0.0031951537835986487
3158,3494,0.10829234845453849
3158,3835,0.043112021836498066
2930,3350,0.20000000000000018
1642,3780,0.2
668,3523,0.2
2360,3743,0.19999999999999996
2378,3500,0.09544894541545154
2824,3747,0.2
2824,3311,0.02373642789478855
929,970,0.19999999999999984
929,1526,0.19999999999999984
929,2211,0.0031535335472664635
929,3514,0.19999999999999984
929,3038,0.006425504813216562
929,3055,0.19999999999999984
929,3705,0.08066919989149379
2342,3384,0.003454537089076249
2342,2878,0.19999999999999996
2342,3272,0.2
2342,3205,0.20000000000000007
2342,2710,0.2
2342,3055,0.19999999999999996
2342,3294,0.0002765268637573
2342,2457,0.14218100357554705
2342,2692,0.014115259755106958
2342,3739,0.2
2367,3588,0.19876749722590292
2373,3523,0.04696642765356233
2373,3055,0.002096104927118033
2373,3695,0.02291526596340386
2359,3629,0.19999999999999996
2359,3591,0.19999999999999996
2359,3523,0.19999999999999996
2359,3341,0.0029983619987921295
2359,3661,0.19248196508791637
3653,3695,0.16666666999999996
2394,3523,0.19999999999999998
3039,3702,0.2
2996,3494,0.10832274559157708
2996,3494,0.12998729211014667
2996,3462,0.10764888211216483
2996,3835,0.19989418045993512
3055,3523,0.1161319777378585
3055,3272,0.16666667
3055,3066,0.14408334127924805
3055,3709,0.16666666999999993
3055,3695,0.16131614905230418
3055,3838,0.1629474693563008
3055,3311,0.011780602692559474
3100,3201,0.1987466855593354
3100,3201,0.19874668555933528
3100,3117,0.19994273648044258
3100,3777,0.16253488474280414
3100,3749,0.09132657236467037
3100,3816,0.1971402076342953
3100,3833,0.101209802246616
3134,3350,0.024523821015084782
3066,3146,0.20000000000000007
3066,3205,0.20000000000000007
3066,3661,0.2
3066,3739,0.2
3066,3747,0.2
3107,3523,0.16666667
3107,3695,0.16666667
3294,3369,0.16666667
3294,3514,0.13210306244724013
3294,3514,0.1321030624472401
3294,3695,0.16666667
3201,3462,0.20000000000000007
3201,3777,0.2
3201,3749,0.19999999999999996
3201,3816,0.19274423307730565
3201,3833,0.19999999999999993
3230,3702,0.16175342226819286
3343,3780,0.16666666999999993
2457,3523,0.1438678736693231
2457,3523,0.17264144495035877
2457,2878,0.16359207712994228
2457,2878,0.16359207712994236
2457,3066,0.1933939041499277
2457,2692,0.01408540470397679
2457,2692,0.014085404703976788
2457,3661,0.16101772400614758
2457,3709,0.11905003116080407
2457,3709,0.09920836128483719
2457,3695,0.20000000000000007
2457,3739,0.2
2457,3739,0.16666667
2457,3747,0.2
2457,3311,0.0001839926974249
2484,2623,0.15904275605867044
784,3747,0.2
913,1526,0.1231368558184029
913,2616,0.1551413616365372
913,2710,0.2
913,3055,0.165767147887375
2426,3158,0.11496928066542048
2426,3835,0.004549023064227114
2426,3835,0.003790852629339646
1453,3523,0.20000000000000007
1462,3494,0.2
1462,3079,0.2000000000000001
1462,2996,0.19999999999999998
1462,2426,0.06583481098891895
2408,3523,0.13952912166677722
2408,3146,0.12181724926495184
2408,3739,0.2
2408,3747,0.2
2408,3311,0.011518658169926746
2527,3659,0.1973838838766997
2533,3523,0.04937285768258596
2533,3146,0.09454083228447052
2549,3599,0.18486425395398143
281,970,0.12672857547177319
281,538,0.0000540559192695
281,1526,0.18315617687389157
281,3514,0.08360405447969897
281,3055,0.10562179024532573
3496,3747,0.16666667
1964,3747,0.2
2543,3103,0.15583991665798155
2543,2874,0.19999999999999998
2543,3134,0.01833692861773826
1580,3629,0.15532397475493323
1580,3591,0.004226780751506039
1580,3523,0.031665587423638696
1580,3146,0.17039666108764323
2692,3591,0.015410353796107334
2692,3523,0.023723677894123038
2692,3523,0.028468412903579383
2692,3146,0.17141021999418973
2692,3146,0.17141021999418984
2692,2878,0.0319166649935556
2692,2878,0.0319166649935556
2692,2969,0.002395268305619111
2692,2969,0.002395268305619111
2692,2694,0.19998243248493408
2692,3653,0.16666666999999996
2692,3653,0.19999999999999996
2692,3055,0.18735677520212182
2692,3066,0.20000000000000018
2692,3296,0.003234494380396878
2692,3296,0.003881393178848391
2692,3496,0.06242246098828532
2692,3661,0.022824312408799494
2692,3665,0.02711586347404525
2692,3665,0.03253903551807358
2692,3676,0.07337798426759284
2692,3650,0.045859476914727956
2692,3709,0.04170993709135238
2692,3695,0.16666667000000013
2692,3705,0.176236915178649
1552,3777,0.027109838606936883
1552,3749,0.19999999999999996
1552,3816,0.2000000000000001
1552,3833,0.07027378066091541
3014,3670,0.19999999999999996
3014,3311,0.05863591838911515
3014,3311,0.07036310065967609
690,2175,0.2000000000000001
690,1080,0.14542446569879067
690,1451,0.2
690,2136,0.11627335888394091
690,3523,0.19015402646265933
690,2878,0.2000000000000001
690,3205,0.20000000000000007
690,2457,0.16377239461139123
690,2692,0.01517189967266437
690,3709,0.15462030003029936
690,3695,0.2000000000000001
690,3739,0.2
3117,3201,0.2
3117,3201,0.2
3117,3777,0.038463697300303155
3117,3777,0.046156435837235076
3117,3816,0.2
3117,3833,0.2
319,3523,0.000566562750519
319,3146,0.0000540559192695
1592,3201,0.19999999999999998
1592,3201,0.19999999999999998
1592,3816,0.1659544711986045
1785,3523,0.13970665292594345
2233,2683,0.02148771701432236
2233,3523,0.0003600621288577
2233,2874,0.008531989834811281
2233,2364,0.19999999999999996
2233,2678,0.19999999999999984
2233,3654,0.00853198983481128
2233,3654,0.007109991671209231
2233,3688,0.19999999999999996
2233,3665,0.00790464845372701
2233,3665,0.009485577954760847
2233,3702,0.2
2233,3194,0.20000000000000007
3657,3736,0.16666667
3670,3695,0.16666666999999996
113,2616,0.2000000000000001
113,3055,0.10562179024532573
3709,3739,0.16666667
3695,3709,0.16666666999999993
3695,3739,0.16666667
3695,3747,0.16666667
1647,3146,0.010148091214773884
3777,3816,0.16666667
3706,3743,0.04359729454114913
3706,3713,0.003633676110935721
3816,3833,0.1666666699999999
3713,3743,0.011964850861945268
3311,3523,0.07548768252219978
3311,3496,0.00998293563214442
3311,3341,0.0067564883470583315
3311,3665,0.0009737136630943
3311,3695,0.010309785932044032
3311,3695,0.010309785932044027
3311,3773,0.16583088869924129
972,3629,0.2000000000000001
972,3523,0.19496721088480942
972,3773,0.11023349862649937
972,3311,0.09916664405228412
519,970,0.1984130290880546
519,1526,0.2
519,3523,0.2
519,2878,0.013941664497719275
519,3055,0.2
573,3739,0.2
573,3747,0.2
